ds,yhat,yhat_lower,yhat_upper,pct_occ,over70,over80,over85
2022-01-19 17:00:00,311.1873102974354,268.7718391985603,351.93418580201364,25.932275858119613,False,False,False
2022-01-21 17:00:00,278.25785984934845,234.59828581568934,322.11509613401006,23.188154987445706,False,False,False
2022-01-22 17:00:00,255.06630687495039,214.09236544917417,296.7594167116819,21.255525572912532,False,False,False
2022-01-24 17:00:00,254.2054336726655,214.87273035717297,296.5483172098969,21.18378613938879,False,False,False
2022-01-25 17:00:00,262.76604739500954,222.07084309612992,306.06464210950355,21.897170616250794,False,False,False
2022-01-27 17:00:00,336.974892852175,293.2816526166419,378.886512904133,28.081241071014585,False,False,False
2022-01-31 17:00:00,259.28833699623533,217.71786880473968,302.5775857250836,21.607361416352944,False,False,False
2022-02-01 17:00:00,257.71607519824437,212.8315520608082,302.0329906337102,21.4763395998537,False,False,False
2022-02-03 17:00:00,295.53658218005,255.63490204572742,338.43255906720424,24.628048515004167,False,False,False
2022-02-13 17:00:00,168.14537912910532,126.57091492307617,211.11967395071665,14.012114927425442,False,False,False
2022-02-20 17:00:00,114.5611223517367,72.62997312997709,154.11745929842445,9.54676019597806,False,False,False
2022-02-22 17:00:00,109.244207352479,69.31179100700537,152.20967255801352,9.103683946039915,False,False,False
2022-02-23 17:00:00,142.86759737378085,102.39921556287854,187.91022009336487,11.905633114481738,False,False,False
2022-02-25 17:00:00,80.6849806723582,39.97794899326772,120.77247799860493,6.723748389363182,False,False,False
2022-03-07 17:00:00,61.24194023664211,16.569311224060996,102.82770494492522,5.103495019720175,False,False,False
2022-03-11 17:00:00,43.222580575743976,3.7735790188579963,85.78960012737363,3.6018817146453315,False,False,False
2022-03-12 17:00:00,49.55852383646626,6.824675645582263,93.2760994713726,4.129876986372188,False,False,False
2022-03-16 17:00:00,67.73306274134966,26.68457437913774,111.42021895702051,5.644421895112471,False,False,False
2022-03-24 17:00:00,69.19770813593253,25.89563095662727,110.22187825299943,5.766475677994378,False,False,False
2022-03-26 17:00:00,53.46483710622797,11.369916019765991,94.24233061561502,4.455403092185664,False,False,False
2022-03-28 17:00:00,57.98071194288102,19.45092717563998,100.4055738411341,4.8317259952400855,False,False,False
2022-03-29 17:00:00,61.28315673489336,20.18215225583093,102.68800632685748,5.10692972790778,False,False,False
2022-04-04 17:00:00,71.81265142682247,33.28450658331845,116.86298302556736,5.984387618901872,False,False,False
2022-04-08 17:00:00,71.26478196963187,29.647808751913477,112.64240481254122,5.938731830802656,False,False,False
2022-04-13 17:00:00,80.4675091585261,38.97398157999561,120.90283742174157,6.7056257632105085,False,False,False
